timestamp,mid_price,bid_price_1,ask_price_1,bid_size_1,ask_size_1,bid_price_2,ask_price_2,bid_size_2,ask_size_2,bid_price_3,ask_price_3,bid_size_3,ask_size_3,bid_price_4,ask_price_4,bid_size_4,ask_size_4,bid_price_5,ask_price_5,bid_size_5,ask_size_5,aggressor_side,trade_price,trade_size
2026-01-02T09:34:08+00:00,100.01,100.0,100.02,63.548,38.32,99.99,100.03,131.887,79.7,99.98,100.04,100.09,57.037,99.97,100.05,102.387,61.882,99.96,100.06,121.559,63.723,-1,100.0,10.502
2026-01-02T09:34:09+00:00,100.02,100.015,100.025,150.199,72.713,100.005,100.035,66.432,32.512,99.995,100.045,133.374,88.646,99.985,100.055,94.807,54.214,99.975,100.065,56.342,29.742,1,100.025,5.827
2026-01-02T09:34:10+00:00,100.03,100.025,100.035,99.758,63.464,100.015,100.045,62.833,32.765,100.005,100.055,102.029,57.68,99.995,100.065,53.774,40.058,99.985,100.075,165.96,92.103,-1,100.025,20.709
2026-01-02T09:34:11+00:00,100.04,100.035,100.045,81.245,40.247,100.025,100.055,100.755,44.45,100.015,100.065,129.173,71.075,100.005,100.075,118.352,44.168,99.995,100.085,171.323,108.072,1,100.045,16.009
2026-01-02T09:34:12+00:00,100.04,100.035,100.045,93.607,39.791,100.025,100.055,124.253,53.116,100.015,100.065,95.129,40.559,100.005,100.075,192.361,64.825,99.995,100.085,95.251,63.975,-1,100.035,21.411
2026-01-02T09:34:13+00:00,100.04,100.035,100.045,87.313,52.757,100.025,100.055,62.618,33.19,100.015,100.065,211.999,95.881,100.005,100.075,113.289,72.429,99.995,100.085,116.973,67.632,1,100.045,14.451
2026-01-02T09:34:14+00:00,100.05,100.045,100.055,104.751,53.356,100.035,100.065,120.936,54.074,100.025,100.075,96.534,49.647,100.015,100.085,210.412,126.801,100.005,100.095,148.691,71.24,-1,100.045,16.563
2026-01-02T09:34:15+00:00,100.05,100.045,100.055,91.83,54.587,100.035,100.065,100.427,49.004,100.025,100.075,97.056,46.945,100.015,100.085,140.835,71.598,100.005,100.095,106.384,101.879,1,100.055,16.872
2026-01-02T09:34:16+00:00,100.05,100.045,100.055,69.001,34.744,100.035,100.065,46.139,22.39,100.025,100.075,185.035,93.585,100.015,100.085,75.421,47.753,100.005,100.095,241.344,116.018,-1,100.045,12.967
2026-01-02T09:34:17+00:00,100.05,100.045,100.055,179.378,83.789,100.035,100.065,64.876,47.376,100.025,100.075,139.965,58.411,100.015,100.085,129.761,81.978,100.005,100.095,113.272,88.489,1,100.055,19.691
2026-01-02T09:34:18+00:00,100.05,100.045,100.055,68.675,47.313,100.035,100.065,85.857,50.592,100.025,100.075,64.892,39.487,100.015,100.085,88.643,60.323,100.005,100.095,94.714,74.854,-1,100.045,12.156
2026-01-02T09:34:19+00:00,100.05,100.045,100.055,66.306,45.089,100.035,100.065,117.568,58.586,100.025,100.075,160.847,122.306,100.015,100.085,125.799,85.422,100.005,100.095,132.615,107.86,1,100.055,12.209
2026-01-02T09:34:20+00:00,100.05,100.045,100.055,63.715,30.771,100.035,100.065,98.93,45.127,100.025,100.075,154.767,87.413,100.015,100.085,187.307,79.134,100.005,100.095,134.582,81.161,-1,100.045,42.108
2026-01-02T09:34:21+00:00,100.06,100.05,100.07,47.361,28.412,100.04,100.08,131.031,60.856,100.03,100.09,119.206,64.602,100.02,100.1,60.355,40.909,100.01,100.11,121.125,60.761,1,100.07,22.752
2026-01-02T09:34:22+00:00,100.07,100.065,100.075,90.014,32.226,100.055,100.085,95.923,65.684,100.045,100.095,125.184,58.197,100.035,100.105,105.512,63.624,100.025,100.115,141.693,89.565,1,100.075,17.398
2026-01-02T09:34:23+00:00,100.07,100.065,100.075,109.888,46.407,100.055,100.085,85.388,42.488,100.045,100.095,230.544,91.629,100.035,100.105,134.128,60.333,100.025,100.115,89.459,52.168,1,100.075,16.207
2026-01-02T09:34:24+00:00,100.07,100.06,100.08,47.355,22.971,100.05,100.09,56.302,25.331,100.04,100.1,140.444,67.746,100.03,100.11,104.709,48.358,100.02,100.12,169.892,77.271,1,100.08,30.155
2026-01-02T09:34:25+00:00,100.08,100.075,100.085,123.09,65.505,100.065,100.095,78.51,52.64,100.055,100.105,76.075,55.362,100.045,100.115,144.291,71.905,100.035,100.125,168.744,72.088,1,100.085,26.508
2026-01-02T09:34:26+00:00,100.08,100.07,100.09,66.602,51.496,100.06,100.1,155.623,119.987,100.05,100.11,176.441,167.808,100.04,100.12,135.737,85.883,100.03,100.13,133.121,89.15,1,100.09,26.938
2026-01-02T09:34:27+00:00,100.08,100.075,100.085,63.98,54.461,100.065,100.095,117.428,86.087,100.055,100.105,131.536,92.131,100.045,100.115,69.436,46.999,100.035,100.125,133.233,67.937,1,100.085,11.571
2026-01-02T09:34:28+00:00,100.08,100.07,100.09,91.09,54.601,100.06,100.1,113.242,109.466,100.05,100.11,58.434,51.24,100.04,100.12,122.685,127.027,100.03,100.13,83.399,73.486,-1,100.07,12.253
2026-01-02T09:34:29+00:00,100.08,100.075,100.085,100.033,64.094,100.065,100.095,63.461,36.388,100.055,100.105,90.23,73.256,100.045,100.115,80.762,65.788,100.035,100.125,219.138,103.051,1,100.085,9.047
2026-01-02T09:34:30+00:00,100.08,100.075,100.085,62.724,42.775,100.065,100.095,104.553,57.979,100.055,100.105,128.226,96.432,100.045,100.115,74.333,58.325,100.035,100.125,197.161,122.735,-1,100.075,43.24
2026-01-02T09:34:31+00:00,100.08,100.075,100.085,44.982,32.506,100.065,100.095,118.86,85.186,100.055,100.105,65.091,46.006,100.045,100.115,136.332,115.433,100.035,100.125,147.545,99.557,-1,100.075,21.339
2026-01-02T09:34:32+00:00,100.07,100.065,100.075,94.41,63.599,100.055,100.085,93.443,84.175,100.045,100.095,159.761,134.548,100.035,100.105,175.745,143.285,100.025,100.115,86.264,56.545,1,100.075,12.188
2026-01-02T09:34:33+00:00,100.07,100.065,100.075,96.023,60.272,100.055,100.085,54.696,47.052,100.045,100.095,75.537,50.178,100.035,100.105,78.154,69.376,100.025,100.115,143.535,102.83,-1,100.065,33.697
2026-01-02T09:34:34+00:00,100.08,100.075,100.085,77.885,71.0,100.065,100.095,58.17,56.819,100.055,100.105,71.73,62.357,100.045,100.115,62.853,59.936,100.035,100.125,96.978,87.686,-1,100.075,16.056
2026-01-02T09:34:35+00:00,100.08,100.07,100.09,37.166,49.218,100.06,100.1,51.419,50.225,100.05,100.11,90.707,98.711,100.04,100.12,205.339,178.631,100.03,100.13,105.759,123.46,1,100.09,22.383
2026-01-02T09:34:36+00:00,100.08,100.07,100.09,71.174,65.794,100.06,100.1,55.965,65.275,100.05,100.11,80.722,90.672,100.04,100.12,127.18,98.422,100.03,100.13,99.663,113.542,-1,100.07,6.958
2026-01-02T09:34:37+00:00,100.08,100.07,100.09,70.708,63.397,100.06,100.1,111.655,105.972,100.05,100.11,125.026,124.496,100.04,100.12,95.413,105.143,100.03,100.13,89.615,95.386,-1,100.07,27.497
2026-01-02T09:34:38+00:00,100.08,100.075,100.085,58.274,57.688,100.065,100.095,86.012,72.389,100.055,100.105,115.02,95.433,100.045,100.115,64.274,58.589,100.035,100.125,126.467,117.153,1,100.085,11.294
2026-01-02T09:34:39+00:00,100.08,100.075,100.085,71.077,50.691,100.065,100.095,137.012,72.568,100.055,100.105,100.021,81.081,100.045,100.115,173.694,68.594,100.035,100.125,192.245,84.349,1,100.085,3.58
2026-01-02T09:34:40+00:00,100.08,100.075,100.085,103.662,59.231,100.065,100.095,104.358,55.07,100.055,100.105,159.45,92.949,100.045,100.115,49.902,33.956,100.035,100.125,75.954,49.738,-1,100.075,25.215
2026-01-02T09:34:41+00:00,100.08,100.075,100.085,40.097,24.961,100.065,100.095,101.92,59.936,100.055,100.105,99.42,64.748,100.045,100.115,118.303,66.557,100.035,100.125,112.014,58.821,1,100.085,16.702
2026-01-02T09:34:42+00:00,100.07,100.065,100.075,90.011,62.466,100.055,100.085,94.281,46.237,100.045,100.095,67.721,39.928,100.035,100.105,223.214,131.132,100.025,100.115,116.995,58.153,-1,100.065,36.252
2026-01-02T09:34:43+00:00,100.07,100.065,100.075,64.371,33.662,100.055,100.085,95.864,54.455,100.045,100.095,93.134,65.404,100.035,100.105,171.924,101.018,100.025,100.115,110.483,41.467,-1,100.065,67.605
2026-01-02T09:34:44+00:00,100.08,100.075,100.085,106.026,79.864,100.065,100.095,107.611,123.119,100.055,100.105,101.089,62.952,100.045,100.115,101.026,58.703,100.035,100.125,57.488,52.838,-1,100.075,13.669
2026-01-02T09:34:45+00:00,100.08,100.075,100.085,38.88,40.054,100.065,100.095,110.435,119.922,100.055,100.105,106.272,82.891,100.045,100.115,50.435,58.407,100.035,100.125,118.399,140.211,-1,100.075,10.178
2026-01-02T09:34:46+00:00,100.08,100.075,100.085,46.377,95.18,100.065,100.095,81.738,112.939,100.055,100.105,75.079,71.147,100.045,100.115,158.264,166.562,100.035,100.125,164.322,155.345,-1,100.075,66.431
2026-01-02T09:34:47+00:00,100.08,100.075,100.085,92.845,92.594,100.065,100.095,39.228,40.777,100.055,100.105,103.737,85.856,100.045,100.115,64.981,80.255,100.035,100.125,154.509,140.128,-1,100.075,9.523
2026-01-02T09:34:48+00:00,100.08,100.075,100.085,65.231,67.409,100.065,100.095,56.219,64.794,100.055,100.105,123.032,109.401,100.045,100.115,70.808,60.401,100.035,100.125,98.628,74.5,1,100.085,26.732
2026-01-02T09:34:49+00:00,100.09,100.085,100.095,85.182,61.949,100.075,100.105,53.86,40.967,100.065,100.115,53.187,44.575,100.055,100.125,230.108,179.341,100.045,100.135,82.493,65.392,1,100.095,14.936
2026-01-02T09:34:50+00:00,100.09,100.085,100.095,50.034,61.591,100.075,100.105,63.443,74.855,100.065,100.115,139.183,159.145,100.055,100.125,153.386,158.647,100.045,100.135,156.304,165.233,-1,100.085,10.352
2026-01-02T09:34:51+00:00,100.09,100.085,100.095,100.82,113.771,100.075,100.105,90.211,123.877,100.065,100.115,52.436,70.653,100.055,100.125,143.284,197.644,100.045,100.135,138.0,120.254,-1,100.085,8.136
2026-01-02T09:34:52+00:00,100.09,100.08,100.1,115.038,107.128,100.07,100.11,67.104,62.62,100.06,100.12,135.065,109.444,100.05,100.13,207.449,169.178,100.04,100.14,173.53,167.895,-1,100.08,16.679
2026-01-02T09:34:53+00:00,100.09,100.085,100.095,78.591,72.419,100.075,100.105,65.847,65.998,100.065,100.115,145.825,146.068,100.055,100.125,78.181,81.746,100.045,100.135,185.259,187.327,1,100.095,21.986
2026-01-02T09:34:54+00:00,100.09,100.085,100.095,74.264,68.322,100.075,100.105,186.963,106.861,100.065,100.115,51.467,52.134,100.055,100.125,141.513,123.038,100.045,100.135,119.103,114.91,-1,100.085,6.88
2026-01-02T09:34:55+00:00,100.09,100.085,100.095,70.2,58.003,100.075,100.105,46.316,33.977,100.065,100.115,95.585,145.947,100.055,100.125,75.319,108.21,100.045,100.135,50.655,41.59,-1,100.085,14.677
2026-01-02T09:34:56+00:00,100.09,100.085,100.095,44.161,38.67,100.075,100.105,54.257,47.445,100.065,100.115,176.007,147.451,100.055,100.125,89.598,113.213,100.045,100.135,118.753,121.172,1,100.095,33.701
2026-01-02T09:34:57+00:00,100.1,100.095,100.105,35.558,49.036,100.085,100.115,72.87,52.364,100.075,100.125,96.516,97.792,100.065,100.135,91.484,79.228,100.055,100.145,141.472,139.324,1,100.105,7.327
2026-01-02T09:34:58+00:00,100.09,100.085,100.095,67.805,75.885,100.075,100.105,62.746,96.093,100.065,100.115,50.634,58.857,100.055,100.125,88.193,117.15,100.045,100.135,134.422,120.751,-1,100.085,28.912
2026-01-02T09:34:59+00:00,100.09,100.08,100.1,44.053,67.643,100.07,100.11,67.526,107.148,100.06,100.12,70.227,107.023,100.05,100.13,41.632,61.751,100.04,100.14,154.259,180.757,-1,100.08,13.921
2026-01-02T09:35:00+00:00,100.09,100.08,100.1,119.325,115.973,100.07,100.11,48.578,49.81,100.06,100.12,98.325,131.289,100.05,100.13,76.496,90.235,100.04,100.14,83.406,73.614,-1,100.08,23.142
2026-01-02T09:35:01+00:00,100.09,100.085,100.095,67.003,55.177,100.075,100.105,56.237,58.63,100.065,100.115,150.205,155.597,100.055,100.125,103.629,106.062,100.045,100.135,61.988,80.053,1,100.095,17.18
2026-01-02T09:35:02+00:00,100.09,100.085,100.095,84.061,135.766,100.075,100.105,29.764,37.362,100.065,100.115,39.933,77.335,100.055,100.125,118.229,131.087,100.045,100.135,76.749,128.769,-1,100.085,21.231
2026-01-02T09:35:03+00:00,100.09,100.075,100.105,78.7,93.547,100.065,100.115,48.855,79.171,100.055,100.125,84.9,99.04,100.045,100.135,220.801,212.854,100.035,100.145,83.108,106.679,-1,100.075,20.933
2026-01-02T09:35:04+00:00,100.08,100.075,100.085,71.822,60.142,100.065,100.095,100.167,94.286,100.055,100.105,58.609,53.418,100.045,100.115,143.975,137.01,100.035,100.125,126.009,89.571,-1,100.075,16.26
2026-01-02T09:35:05+00:00,100.08,100.07,100.09,117.861,112.875,100.06,100.1,131.832,166.696,100.05,100.11,63.929,70.338,100.04,100.12,52.317,46.57,100.03,100.13,65.328,82.4,-1,100.07,52.017
2026-01-02T09:35:06+00:00,100.07,100.055,100.085,53.117,82.838,100.045,100.095,62.733,79.052,100.035,100.105,62.361,122.029,100.025,100.115,179.997,176.17,100.015,100.125,66.779,135.666,-1,100.055,10.78
2026-01-02T09:35:07+00:00,100.07,100.06,100.08,59.881,58.86,100.05,100.09,61.723,63.089,100.04,100.1,76.71,128.39,100.03,100.11,71.834,111.584,100.02,100.12,55.111,73.582,-1,100.06,26.223
2026-01-02T09:35:08+00:00,100.07,100.065,100.075,45.449,65.037,100.055,100.085,51.354,59.982,100.045,100.095,60.85,106.622,100.035,100.105,74.21,74.077,100.025,100.115,88.333,104.659,1,100.075,24.994
2026-01-02T09:35:09+00:00,100.07,100.065,100.075,70.127,113.244,100.055,100.085,59.254,80.497,100.045,100.095,72.598,93.213,100.035,100.105,103.818,137.667,100.025,100.115,103.237,114.33,-1,100.065,15.088
2026-01-02T09:35:10+00:00,100.06,100.05,100.07,54.047,59.092,100.04,100.08,64.35,84.168,100.03,100.09,101.312,133.042,100.02,100.1,155.739,184.315,100.01,100.11,131.802,137.19,1,100.07,27.374
2026-01-02T09:35:11+00:00,100.06,100.055,100.065,34.801,57.68,100.045,100.075,49.707,79.089,100.035,100.085,49.028,78.033,100.025,100.095,72.486,113.63,100.015,100.105,46.133,91.813,-1,100.055,15.402
2026-01-02T09:35:12+00:00,100.06,100.055,100.065,29.551,47.206,100.045,100.075,69.765,104.051,100.035,100.085,56.419,54.464,100.025,100.095,76.974,100.304,100.015,100.105,152.537,176.843,-1,100.055,5.874
2026-01-02T09:35:13+00:00,100.06,100.055,100.065,51.345,57.733,100.045,100.075,48.199,91.433,100.035,100.085,109.225,191.544,100.025,100.095,96.622,182.047,100.015,100.105,126.746,198.474,1,100.065,48.021
2026-01-02T09:35:14+00:00,100.06,100.05,100.07,60.978,100.161,100.04,100.08,58.832,92.812,100.03,100.09,157.916,218.407,100.02,100.1,110.895,183.922,100.01,100.11,87.529,104.552,-1,100.05,5.992
2026-01-02T09:35:15+00:00,100.06,100.055,100.065,53.974,65.574,100.045,100.075,71.168,90.92,100.035,100.085,112.187,136.463,100.025,100.095,100.747,137.57,100.015,100.105,88.359,83.935,1,100.065,14.822
2026-01-02T09:35:16+00:00,100.06,100.055,100.065,51.789,63.17,100.045,100.075,64.247,66.814,100.035,100.085,86.851,69.719,100.025,100.095,79.041,78.082,100.015,100.105,187.895,223.909,-1,100.055,17.793
2026-01-02T09:35:17+00:00,100.06,100.055,100.065,48.566,66.094,100.045,100.075,66.473,117.617,100.035,100.085,162.265,163.862,100.025,100.095,67.644,92.197,100.015,100.105,56.143,77.411,1,100.065,14.307
2026-01-02T09:35:18+00:00,100.05,100.045,100.055,74.916,97.659,100.035,100.065,42.282,55.362,100.025,100.075,65.224,67.998,100.015,100.085,86.719,82.088,100.005,100.095,66.672,66.235,-1,100.045,34.75
2026-01-02T09:35:19+00:00,100.05,100.045,100.055,62.62,48.897,100.035,100.065,72.401,101.158,100.025,100.075,92.943,143.644,100.015,100.085,71.45,94.769,100.005,100.095,108.251,108.958,1,100.055,26.987
2026-01-02T09:35:20+00:00,100.05,100.045,100.055,81.134,87.689,100.035,100.065,73.518,85.562,100.025,100.075,146.497,131.983,100.015,100.085,171.754,154.006,100.005,100.095,99.824,90.931,1,100.055,17.654
2026-01-02T09:35:21+00:00,100.05,100.045,100.055,114.345,89.324,100.035,100.065,99.955,77.452,100.025,100.075,111.574,135.771,100.015,100.085,173.434,148.852,100.005,100.095,102.085,84.788,1,100.055,16.019
2026-01-02T09:35:22+00:00,100.06,100.05,100.07,42.892,70.461,100.04,100.08,75.018,102.032,100.03,100.09,66.299,84.992,100.02,100.1,109.2,129.116,100.01,100.11,91.164,90.949,1,100.07,26.506
2026-01-02T09:35:23+00:00,100.06,100.055,100.065,132.672,120.301,100.045,100.075,80.867,77.944,100.035,100.085,74.378,97.69,100.025,100.095,64.599,85.404,100.015,100.105,73.089,89.609,1,100.065,10.119
2026-01-02T09:35:24+00:00,100.06,100.055,100.065,89.775,90.046,100.045,100.075,87.338,90.634,100.035,100.085,107.182,73.636,100.025,100.095,79.818,100.826,100.015,100.105,142.521,213.041,1,100.065,8.779
2026-01-02T09:35:25+00:00,100.06,100.055,100.065,81.671,92.984,100.045,100.075,60.785,66.235,100.035,100.085,99.611,135.819,100.025,100.095,79.069,95.046,100.015,100.105,88.313,104.827,1,100.065,14.441
2026-01-02T09:35:26+00:00,100.06,100.05,100.07,35.035,36.275,100.04,100.08,111.153,137.645,100.03,100.09,53.234,55.393,100.02,100.1,80.225,95.332,100.01,100.11,62.557,75.657,1,100.07,6.247
2026-01-02T09:35:27+00:00,100.06,100.055,100.065,45.478,68.192,100.045,100.075,54.761,92.102,100.035,100.085,69.361,109.527,100.025,100.095,106.686,138.759,100.015,100.105,117.618,172.861,1,100.065,15.196
2026-01-02T09:35:28+00:00,100.06,100.05,100.07,47.355,72.77,100.04,100.08,60.715,113.285,100.03,100.09,67.685,94.113,100.02,100.1,27.627,50.459,100.01,100.11,99.422,140.771,-1,100.05,16.154
2026-01-02T09:35:29+00:00,100.06,100.05,100.07,45.389,52.703,100.04,100.08,49.682,70.325,100.03,100.09,62.502,80.916,100.02,100.1,86.954,112.898,100.01,100.11,58.414,74.372,-1,100.05,18.344
2026-01-02T09:35:30+00:00,100.06,100.05,100.07,51.414,54.83,100.04,100.08,56.964,58.397,100.03,100.09,72.302,75.109,100.02,100.1,109.168,118.029,100.01,100.11,71.655,90.708,-1,100.05,14.606
2026-01-02T09:35:31+00:00,100.06,100.05,100.07,106.487,135.268,100.04,100.08,58.301,53.163,100.03,100.09,111.97,94.501,100.02,100.1,97.829,74.112,100.01,100.11,79.583,53.88,1,100.07,62.748
2026-01-02T09:35:32+00:00,100.06,100.045,100.075,64.295,64.778,100.035,100.085,62.733,52.238,100.025,100.095,96.734,130.698,100.015,100.105,166.895,179.685,100.005,100.115,74.986,64.978,1,100.075,14.025
2026-01-02T09:35:33+00:00,100.06,100.055,100.065,58.415,43.05,100.045,100.075,107.56,129.271,100.035,100.085,66.231,80.846,100.025,100.095,172.151,151.248,100.015,100.105,97.531,101.193,-1,100.055,12.927
2026-01-02T09:35:34+00:00,100.06,100.055,100.065,119.226,97.9,100.045,100.075,48.849,35.277,100.035,100.085,117.268,151.051,100.025,100.095,59.052,52.666,100.015,100.105,78.821,100.566,-1,100.055,43.896
2026-01-02T09:35:35+00:00,100.06,100.055,100.065,52.185,33.735,100.045,100.075,138.311,114.433,100.035,100.085,88.699,69.27,100.025,100.095,97.839,74.921,100.015,100.105,93.021,72.753,-1,100.055,12.812
2026-01-02T09:35:36+00:00,100.06,100.05,100.07,79.399,83.581,100.04,100.08,109.017,109.825,100.03,100.09,151.278,195.956,100.02,100.1,61.69,77.425,100.01,100.11,99.704,93.186,-1,100.05,10.766
2026-01-02T09:35:37+00:00,100.06,100.045,100.075,90.404,82.693,100.035,100.085,114.242,109.417,100.025,100.095,42.333,40.209,100.015,100.105,81.679,74.738,100.005,100.115,104.819,120.592,-1,100.045,13.576
2026-01-02T09:35:38+00:00,100.06,100.055,100.065,62.381,52.607,100.045,100.075,99.031,84.02,100.035,100.085,111.225,129.855,100.025,100.095,87.348,76.934,100.015,100.105,94.34,107.34,1,100.065,12.218
2026-01-02T09:35:39+00:00,100.06,100.05,100.07,54.561,79.549,100.04,100.08,109.199,118.624,100.03,100.09,32.461,41.015,100.02,100.1,58.627,60.29,100.01,100.11,124.501,146.023,1,100.07,19.908
2026-01-02T09:35:40+00:00,100.06,100.055,100.065,100.711,128.024,100.045,100.075,67.425,80.014,100.035,100.085,53.575,53.999,100.025,100.095,160.965,184.2,100.015,100.105,86.092,101.105,1,100.065,9.451
2026-01-02T09:35:41+00:00,100.07,100.065,100.075,55.425,37.049,100.055,100.085,78.848,55.32,100.045,100.095,82.253,88.852,100.035,100.105,115.982,78.561,100.025,100.115,95.685,96.674,1,100.075,12.585
2026-01-02T09:35:42+00:00,100.07,100.06,100.08,71.552,50.193,100.05,100.09,77.085,60.135,100.04,100.1,65.651,59.997,100.03,100.11,70.202,50.24,100.02,100.12,155.311,114.523,1,100.08,13.359
2026-01-02T09:35:43+00:00,100.07,100.065,100.075,52.626,40.756,100.055,100.085,77.812,93.788,100.045,100.095,60.106,59.919,100.035,100.105,218.818,188.047,100.025,100.115,168.969,107.0,-1,100.065,14.436
2026-01-02T09:35:44+00:00,100.07,100.065,100.075,82.553,101.251,100.055,100.085,100.562,95.044,100.045,100.095,50.695,50.403,100.035,100.105,82.471,113.938,100.025,100.115,107.389,132.169,-1,100.065,11.032
2026-01-02T09:35:45+00:00,100.07,100.065,100.075,35.277,48.128,100.055,100.085,78.543,102.147,100.045,100.095,163.073,201.169,100.035,100.105,138.435,161.174,100.025,100.115,144.529,148.303,1,100.075,13.656
2026-01-02T09:35:46+00:00,100.07,100.065,100.075,35.619,28.587,100.055,100.085,101.192,89.249,100.045,100.095,115.42,181.015,100.035,100.105,136.896,160.522,100.025,100.115,67.88,84.689,-1,100.065,22.382
2026-01-02T09:35:47+00:00,100.07,100.06,100.08,105.09,98.006,100.05,100.09,44.943,49.455,100.04,100.1,66.034,51.341,100.03,100.11,61.509,62.78,100.02,100.12,99.291,98.909,-1,100.06,13.866
2026-01-02T09:35:48+00:00,100.08,100.065,100.095,41.427,48.183,100.055,100.105,59.517,49.329,100.045,100.115,45.623,50.861,100.035,100.125,51.591,57.843,100.025,100.135,88.879,88.178,-1,100.065,21.51
2026-01-02T09:35:49+00:00,100.07,100.065,100.075,51.2,57.658,100.055,100.085,126.133,135.899,100.045,100.095,73.234,82.852,100.035,100.105,148.08,171.657,100.025,100.115,69.356,105.366,1,100.075,30.084
2026-01-02T09:35:50+00:00,100.07,100.065,100.075,105.792,137.932,100.055,100.085,87.41,100.853,100.045,100.095,111.669,157.887,100.035,100.105,127.312,136.502,100.025,100.115,70.712,58.773,1,100.075,16.689
2026-01-02T09:35:51+00:00,100.07,100.065,100.075,69.231,62.629,100.055,100.085,75.877,101.004,100.045,100.095,96.686,109.574,100.035,100.105,82.16,97.63,100.025,100.115,51.675,47.981,1,100.075,19.788
2026-01-02T09:35:52+00:00,100.06,100.05,100.07,89.371,72.363,100.04,100.08,70.538,55.265,100.03,100.09,51.781,60.984,100.02,100.1,87.188,84.671,100.01,100.11,71.819,61.6,-1,100.05,32.51
2026-01-02T09:35:53+00:00,100.06,100.055,100.065,55.032,66.615,100.045,100.075,82.931,93.67,100.035,100.085,63.965,73.981,100.025,100.095,78.263,104.575,100.015,100.105,90.687,112.827,1,100.065,22.966
2026-01-02T09:35:54+00:00,100.06,100.055,100.065,62.383,62.866,100.045,100.075,48.492,56.036,100.035,100.085,80.767,87.147,100.025,100.095,73.71,116.735,100.015,100.105,71.049,126.755,-1,100.055,7.698
2026-01-02T09:35:55+00:00,100.07,100.065,100.075,66.622,58.661,100.055,100.085,106.993,96.073,100.045,100.095,118.575,104.01,100.035,100.105,188.615,174.331,100.025,100.115,115.033,97.171,1,100.075,18.572
2026-01-02T09:35:56+00:00,100.07,100.06,100.08,84.334,87.627,100.05,100.09,55.258,48.324,100.04,100.1,74.42,80.644,100.03,100.11,175.528,172.885,100.02,100.12,102.864,106.25,1,100.08,19.805
2026-01-02T09:35:57+00:00,100.07,100.06,100.08,64.999,92.327,100.05,100.09,46.078,56.093,100.04,100.1,60.065,57.324,100.03,100.11,78.394,76.255,100.02,100.12,78.325,118.358,1,100.08,24.691
2026-01-02T09:35:58+00:00,100.07,100.06,100.08,53.271,56.253,100.05,100.09,55.365,59.778,100.04,100.1,55.489,58.118,100.03,100.11,54.041,60.163,100.02,100.12,85.751,87.716,-1,100.06,17.609
2026-01-02T09:35:59+00:00,100.07,100.065,100.075,53.509,61.463,100.055,100.085,50.965,44.008,100.045,100.095,107.2,130.746,100.035,100.105,58.845,68.882,100.025,100.115,184.126,156.183,1,100.075,14.023
2026-01-02T09:36:00+00:00,100.07,100.065,100.075,27.173,29.075,100.055,100.085,53.31,49.936,100.045,100.095,67.054,62.925,100.035,100.105,71.576,64.859,100.025,100.115,122.024,80.966,1,100.075,9.275
2026-01-02T09:36:01+00:00,100.07,100.065,100.075,61.77,55.378,100.055,100.085,69.384,73.411,100.045,100.095,109.591,101.118,100.035,100.105,64.113,48.923,100.025,100.115,116.159,79.2,1,100.075,30.998
2026-01-02T09:36:02+00:00,100.07,100.055,100.085,50.6,72.205,100.045,100.095,73.671,63.115,100.035,100.105,139.053,112.454,100.025,100.115,87.545,83.556,100.015,100.125,105.019,116.118,-1,100.055,17.102
2026-01-02T09:36:03+00:00,100.07,100.06,100.08,57.717,60.689,100.05,100.09,62.653,78.667,100.04,100.1,65.535,97.351,100.03,100.11,91.793,93.489,100.02,100.12,85.091,106.343,1,100.08,14.118
2026-01-02T09:36:04+00:00,100.07,100.06,100.08,73.66,122.829,100.05,100.09,65.582,101.116,100.04,100.1,92.847,205.526,100.03,100.11,79.476,101.797,100.02,100.12,149.357,178.23,1,100.08,9.317
2026-01-02T09:36:05+00:00,100.07,100.06,100.08,47.747,67.55,100.05,100.09,74.667,156.87,100.04,100.1,83.834,132.735,100.03,100.11,32.459,62.415,100.02,100.12,52.09,92.623,-1,100.06,23.791
2026-01-02T09:36:06+00:00,100.07,100.065,100.075,64.096,127.523,100.055,100.085,45.428,99.09,100.045,100.095,76.053,147.713,100.035,100.105,36.198,76.943,100.025,100.115,48.667,86.626,-1,100.065,14.281
2026-01-02T09:36:07+00:00,100.06,100.05,100.07,60.927,130.135,100.04,100.08,45.441,102.486,100.03,100.09,37.566,67.06,100.02,100.1,61.942,140.468,100.01,100.11,95.745,150.96,-1,100.05,18.197
2026-01-02T09:36:08+00:00,100.06,100.055,100.065,121.343,155.181,100.045,100.075,34.118,76.03,100.035,100.085,76.814,125.765,100.025,100.095,80.862,132.198,100.015,100.105,69.066,113.317,-1,100.055,18.502
2026-01-02T09:36:09+00:00,100.06,100.05,100.07,44.416,88.043,100.04,100.08,50.309,91.426,100.03,100.09,60.419,95.972,100.02,100.1,83.24,113.138,100.01,100.11,117.099,165.968,1,100.07,10.238
2026-01-02T09:36:10+00:00,100.05,100.045,100.055,70.439,131.316,100.035,100.065,80.918,100.545,100.025,100.075,48.15,60.051,100.015,100.085,66.344,125.096,100.005,100.095,60.203,106.394,1,100.055,15.107
2026-01-02T09:36:11+00:00,100.05,100.04,100.06,32.965,41.676,100.03,100.07,82.384,124.476,100.02,100.08,77.855,96.518,100.01,100.09,73.612,95.974,100.0,100.1,63.232,65.117,-1,100.04,27.898
